,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
119,resnext-saycam(S)-v,random_color,0.6328125,0.4820381999015808,0.0150636937469244,above_below,1,0,1,1,150,34,1024,0
120,resnext-saycam(S)-v,different_shapes,0.2587890625,0.43796950578689575,0.013686547055840492,above_below,1,0,1,4,0,34,1024,0
121,resnext-saycam(S)-v,split_text,0.453125,0.4977978765964508,0.015556183643639088,above_below,1,0,1,4,0,34,1024,0
122,resnext-saycam(S)-v,random_color,0.2021484375,0.4016023576259613,0.01255007367581129,above_below,1,0,1,4,0,34,1024,0
123,resnext-saycam(S)-v,different_shapes,0.4404296875,0.4964386820793152,0.0155137088149786,above_below,1,0,1,4,30,34,1024,0
124,resnext-saycam(S)-v,split_text,0.7626953125,0.425430566072464,0.0132947051897645,above_below,1,0,1,4,30,34,1024,0
125,resnext-saycam(S)-v,random_color,0.4169921875,0.4930615723133087,0.015408174134790897,above_below,1,0,1,4,30,34,1024,0
126,resnext-saycam(S)-v,different_shapes,0.5888671875,0.4920392632484436,0.015376226976513863,above_below,1,0,1,4,45,34,1024,0
127,resnext-saycam(S)-v,split_text,0.8291015625,0.37642019987106323,0.011763131245970726,above_below,1,0,1,4,45,34,1024,0
128,resnext-saycam(S)-v,random_color,0.626953125,0.48361441493034363,0.015112950466573238,above_below,1,0,1,4,45,34,1024,0
129,resnext-saycam(S)-v,different_shapes,0.7333984375,0.4421822726726532,0.013818196021020412,above_below,1,0,1,4,60,34,1024,0
130,resnext-saycam(S)-v,split_text,0.794921875,0.403758704662323,0.012617459520697594,above_below,1,0,1,4,60,34,1024,0
131,resnext-saycam(S)-v,random_color,0.759765625,0.4272257387638092,0.013350804336369038,above_below,1,0,1,4,60,34,1024,0
132,resnext-saycam(S)-v,different_shapes,0.96484375,0.18417461216449738,0.005755456630140543,above_below,1,0,1,4,90,34,1024,0
133,resnext-saycam(S)-v,split_text,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,1,0,1,4,90,34,1024,0
134,resnext-saycam(S)-v,random_color,0.966796875,0.17916661500930786,0.005598956719040871,above_below,1,0,1,4,90,34,1024,0
135,resnext-saycam(S)-v,different_shapes,0.71484375,0.45148882269859314,0.014109025709331036,above_below,1,0,1,4,120,34,1024,0
136,resnext-saycam(S)-v,split_text,0.7822265625,0.4127325713634491,0.012897892855107784,above_below,1,0,1,4,120,34,1024,0
137,resnext-saycam(S)-v,random_color,0.78515625,0.41071391105651855,0.012834809720516205,above_below,1,0,1,4,120,34,1024,0
138,resnext-saycam(S)-v,different_shapes,0.662109375,0.47299107909202576,0.014780971221625805,above_below,1,0,1,4,135,34,1024,0
139,resnext-saycam(S)-v,split_text,0.86328125,0.3435502052307129,0.010735943913459778,above_below,1,0,1,4,135,34,1024,0
140,resnext-saycam(S)-v,random_color,0.7529296875,0.43130797147750854,0.013478374108672142,above_below,1,0,1,4,135,34,1024,0
141,resnext-saycam(S)-v,different_shapes,0.5458984375,0.49788886308670044,0.015559026971459389,above_below,1,0,1,4,150,34,1024,0
142,resnext-saycam(S)-v,split_text,0.73828125,0.4395703077316284,0.013736572116613388,above_below,1,0,1,4,150,34,1024,0
143,resnext-saycam(S)-v,random_color,0.599609375,0.48997750878334045,0.01531179714947939,above_below,1,0,1,4,150,34,1024,0
144,resnext-saycam(S)-v,different_shapes,0.439453125,0.49632054567337036,0.015510017052292824,above_below,1,0,2,1,0,34,1024,0
145,resnext-saycam(S)-v,split_text,0.580078125,0.4935458302497864,0.015423307195305824,above_below,1,0,2,1,0,34,1024,0
146,resnext-saycam(S)-v,random_color,0.306640625,0.461098849773407,0.014409339055418968,above_below,1,0,2,1,0,34,1024,0
147,resnext-saycam(S)-v,different_shapes,0.4921875,0.49993896484375,0.015623092651367188,above_below,1,0,2,1,30,34,1024,0
148,resnext-saycam(S)-v,split_text,0.7158203125,0.45102283358573914,0.014094463549554348,above_below,1,0,2,1,30,34,1024,0
149,resnext-saycam(S)-v,random_color,0.4345703125,0.495700478553772,0.015490639954805374,above_below,1,0,2,1,30,34,1024,0
150,resnext-saycam(S)-v,different_shapes,0.5263671875,0.49930429458618164,0.015603259205818176,above_below,1,0,2,1,45,34,1024,0
151,resnext-saycam(S)-v,split_text,0.75,0.4330126941204071,0.013531646691262722,above_below,1,0,2,1,45,34,1024,0
152,resnext-saycam(S)-v,random_color,0.5966796875,0.4905639886856079,0.015330124646425247,above_below,1,0,2,1,45,34,1024,0
153,resnext-saycam(S)-v,different_shapes,0.5947265625,0.49094489216804504,0.015342027880251408,above_below,1,0,2,1,60,34,1024,0
154,resnext-saycam(S)-v,split_text,0.7431640625,0.4368881285190582,0.01365275401622057,above_below,1,0,2,1,60,34,1024,0
155,resnext-saycam(S)-v,random_color,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,1,0,2,1,60,34,1024,0
156,resnext-saycam(S)-v,different_shapes,0.76171875,0.42603203654289246,0.01331350114196539,above_below,1,0,2,1,90,34,1024,0
157,resnext-saycam(S)-v,split_text,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,1,0,2,1,90,34,1024,0
158,resnext-saycam(S)-v,random_color,0.9013671875,0.2981683909893036,0.009317762218415737,above_below,1,0,2,1,90,34,1024,0
159,resnext-saycam(S)-v,different_shapes,0.58203125,0.49322497844696045,0.015413280576467514,above_below,1,0,2,1,120,34,1024,0
160,resnext-saycam(S)-v,split_text,0.7333984375,0.4421822726726532,0.013818196021020412,above_below,1,0,2,1,120,34,1024,0
161,resnext-saycam(S)-v,random_color,0.7353515625,0.4411458373069763,0.01378580741584301,above_below,1,0,2,1,120,34,1024,0
162,resnext-saycam(S)-v,different_shapes,0.6025390625,0.48937278985977173,0.015292899683117867,above_below,1,0,2,1,135,34,1024,0
163,resnext-saycam(S)-v,split_text,0.8505859375,0.3564961552619934,0.011140504851937294,above_below,1,0,2,1,135,34,1024,0
164,resnext-saycam(S)-v,random_color,0.7021484375,0.4573138952255249,0.014291059225797653,above_below,1,0,2,1,135,34,1024,0
165,resnext-saycam(S)-v,different_shapes,0.5341796875,0.4988303780555725,0.015588449314236641,above_below,1,0,2,1,150,34,1024,0
166,resnext-saycam(S)-v,split_text,0.732421875,0.44269636273384094,0.01383426133543253,above_below,1,0,2,1,150,34,1024,0
167,resnext-saycam(S)-v,random_color,0.619140625,0.485598087310791,0.01517494022846222,above_below,1,0,2,1,150,34,1024,0
168,resnext-saycam(S)-v,different_shapes,0.3916015625,0.488108366727829,0.015253386460244656,above_below,1,0,2,4,0,34,1024,0
169,resnext-saycam(S)-v,split_text,0.4599609375,0.49839428067207336,0.015574821271002293,above_below,1,0,2,4,0,34,1024,0
170,resnext-saycam(S)-v,random_color,0.2275390625,0.4192434251308441,0.013101357035338879,above_below,1,0,2,4,0,34,1024,0
171,resnext-saycam(S)-v,different_shapes,0.4443359375,0.4968918561935425,0.015527870506048203,above_below,1,0,2,4,30,34,1024,0
172,resnext-saycam(S)-v,split_text,0.7158203125,0.45102283358573914,0.014094463549554348,above_below,1,0,2,4,30,34,1024,0
173,resnext-saycam(S)-v,random_color,0.41015625,0.49186187982559204,0.015370683744549751,above_below,1,0,2,4,30,34,1024,0
174,resnext-saycam(S)-v,different_shapes,0.4970703125,0.49999141693115234,0.01562473177909851,above_below,1,0,2,4,45,34,1024,0
175,resnext-saycam(S)-v,split_text,0.7705078125,0.4205062687397003,0.013140820898115635,above_below,1,0,2,4,45,34,1024,0
176,resnext-saycam(S)-v,random_color,0.5927734375,0.4913177192211151,0.015353678725659847,above_below,1,0,2,4,45,34,1024,0
177,resnext-saycam(S)-v,different_shapes,0.5556640625,0.4968918561935425,0.015527870506048203,above_below,1,0,2,4,60,34,1024,0
178,resnext-saycam(S)-v,split_text,0.720703125,0.4486536979675293,0.01402042806148529,above_below,1,0,2,4,60,34,1024,0
179,resnext-saycam(S)-v,random_color,0.7109375,0.4533270001411438,0.014166468754410744,above_below,1,0,2,4,60,34,1024,0
180,resnext-saycam(S)-v,different_shapes,0.7568359375,0.4289933443069458,0.013406042009592056,above_below,1,0,2,4,90,34,1024,0
181,resnext-saycam(S)-v,split_text,0.9716796875,0.16588632762432098,0.005183947738260031,above_below,1,0,2,4,90,34,1024,0
182,resnext-saycam(S)-v,random_color,0.935546875,0.24555838108062744,0.0076736994087696075,above_below,1,0,2,4,90,34,1024,0
183,resnext-saycam(S)-v,different_shapes,0.6044921875,0.48895949125289917,0.015279984101653099,above_below,1,0,2,4,120,34,1024,0
184,resnext-saycam(S)-v,split_text,0.748046875,0.43413448333740234,0.013566702604293823,above_below,1,0,2,4,120,34,1024,0
185,resnext-saycam(S)-v,random_color,0.7724609375,0.4192434251308441,0.013101357035338879,above_below,1,0,2,4,120,34,1024,0
186,resnext-saycam(S)-v,different_shapes,0.5947265625,0.49094489216804504,0.015342027880251408,above_below,1,0,2,4,135,34,1024,0
187,resnext-saycam(S)-v,split_text,0.830078125,0.3755641579627991,0.011736379936337471,above_below,1,0,2,4,135,34,1024,0
188,resnext-saycam(S)-v,random_color,0.732421875,0.44269636273384094,0.01383426133543253,above_below,1,0,2,4,135,34,1024,0
189,resnext-saycam(S)-v,different_shapes,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,1,0,2,4,150,34,1024,0
190,resnext-saycam(S)-v,split_text,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,1,0,2,4,150,34,1024,0
191,resnext-saycam(S)-v,random_color,0.609375,0.48789048194885254,0.015246577560901642,above_below,1,0,2,4,150,34,1024,0
192,resnext-saycam(S)-v,different_shapes,0.2958984375,0.456445574760437,0.014263924211263657,above_below,1,1,1,1,0,34,1024,0
193,resnext-saycam(S)-v,split_text,0.486328125,0.499813050031662,0.015619157813489437,above_below,1,1,1,1,0,34,1024,0
194,resnext-saycam(S)-v,random_color,0.3193359375,0.46621936559677124,0.014569355174899101,above_below,1,1,1,1,0,34,1024,0
195,resnext-saycam(S)-v,different_shapes,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,1,1,1,1,30,34,1024,0
196,resnext-saycam(S)-v,split_text,0.794921875,0.403758704662323,0.012617459520697594,above_below,1,1,1,1,30,34,1024,0
197,resnext-saycam(S)-v,random_color,0.58984375,0.49186187982559204,0.015370683744549751,above_below,1,1,1,1,30,34,1024,0
198,resnext-saycam(S)-v,different_shapes,0.6845703125,0.464686781167984,0.0145214619114995,above_below,1,1,1,1,45,34,1024,0
199,resnext-saycam(S)-v,split_text,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,1,1,1,1,45,34,1024,0
200,resnext-saycam(S)-v,random_color,0.7216796875,0.4481719732284546,0.014005374163389206,above_below,1,1,1,1,45,34,1024,0
201,resnext-saycam(S)-v,different_shapes,0.779296875,0.41472068428993225,0.012960021384060383,above_below,1,1,1,1,60,34,1024,0
202,resnext-saycam(S)-v,split_text,0.875,0.33071890473365784,0.010334965772926807,above_below,1,1,1,1,60,34,1024,0
203,resnext-saycam(S)-v,random_color,0.802734375,0.39793452620506287,0.012435453943908215,above_below,1,1,1,1,60,34,1024,0
204,resnext-saycam(S)-v,different_shapes,0.9775390625,0.14817707240581512,0.004630533512681723,above_below,1,1,1,1,90,34,1024,0
205,resnext-saycam(S)-v,split_text,0.966796875,0.17916661500930786,0.005598956719040871,above_below,1,1,1,1,90,34,1024,0
206,resnext-saycam(S)-v,random_color,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,1,1,1,1,90,34,1024,0
207,resnext-saycam(S)-v,different_shapes,0.8232421875,0.3814636170864105,0.011920738033950329,above_below,1,1,1,1,120,34,1024,0
208,resnext-saycam(S)-v,split_text,0.900390625,0.2994784712791443,0.009358702227473259,above_below,1,1,1,1,120,34,1024,0
