,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
103,mobilenet-saycam(S),split_text,0.0908203125,0.28735342621803284,0.008979794569313526,above_below,0,0,2,0,1,30,34,1024,5
104,mobilenet-saycam(S),random_color,0.626953125,0.48361441493034363,0.015112950466573238,above_below,0,0,2,0,1,30,34,1024,5
105,resnext-saycam(S),different_shapes,0.794921875,0.403758704662323,0.012617459520697594,above_below,0,0,2,0,1,30,34,1024,5
106,resnext-saycam(S),split_text,0.0986328125,0.2981683909893036,0.009317762218415737,above_below,0,0,2,0,1,30,34,1024,5
107,resnext-saycam(S),random_color,0.767578125,0.4223765432834625,0.013199266977608204,above_below,0,0,2,0,1,30,34,1024,5
108,mobilenet-saycam(S),different_shapes,0.5126953125,0.49983879923820496,0.015619962476193905,above_below,0,0,2,0,1,45,34,1024,5
109,mobilenet-saycam(S),split_text,0.0849609375,0.2788235545158386,0.008713236078619957,above_below,0,0,2,0,1,45,34,1024,5
110,mobilenet-saycam(S),random_color,0.5478515625,0.49770495295524597,0.015553279779851437,above_below,0,0,2,0,1,45,34,1024,5
111,resnext-saycam(S),different_shapes,0.5634765625,0.49595436453819275,0.015498573891818523,above_below,0,0,2,0,1,45,34,1024,5
112,resnext-saycam(S),split_text,0.0947265625,0.29283687472343445,0.009151152335107327,above_below,0,0,2,0,1,45,34,1024,5
113,resnext-saycam(S),random_color,0.5595703125,0.4964386820793152,0.0155137088149786,above_below,0,0,2,0,1,45,34,1024,5
114,mobilenet-saycam(S),different_shapes,0.4814453125,0.4996556043624878,0.015614237636327744,above_below,0,0,2,0,1,60,34,1024,5
115,mobilenet-saycam(S),split_text,0.099609375,0.2994784712791443,0.009358702227473259,above_below,0,0,2,0,1,60,34,1024,5
116,mobilenet-saycam(S),random_color,0.544921875,0.49797794222831726,0.015561810694634914,above_below,0,0,2,0,1,60,34,1024,5
117,resnext-saycam(S),different_shapes,0.296875,0.45688098669052124,0.014277530834078789,above_below,0,0,2,0,1,60,34,1024,5
118,resnext-saycam(S),split_text,0.095703125,0.2941836714744568,0.009193239733576775,above_below,0,0,2,0,1,60,34,1024,5
119,resnext-saycam(S),random_color,0.2998046875,0.4581722915172577,0.014317884109914303,above_below,0,0,2,0,1,60,34,1024,5
120,mobilenet-saycam(S),different_shapes,0.697265625,0.45944127440452576,0.01435753982514143,above_below,0,0,2,0,4,,34,1024,5
121,mobilenet-saycam(S),split_text,0.103515625,0.30463114380836487,0.009519723244011402,above_below,0,0,2,0,4,,34,1024,5
122,mobilenet-saycam(S),random_color,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,0,0,2,0,4,,34,1024,5
123,resnext-saycam(S),different_shapes,0.9453125,0.2273692488670349,0.007105289027094841,above_below,0,0,2,0,4,,34,1024,5
124,resnext-saycam(S),split_text,0.1083984375,0.31088295578956604,0.009715092368423939,above_below,0,0,2,0,4,,34,1024,5
125,resnext-saycam(S),random_color,0.94921875,0.2195507138967514,0.006860959809273481,above_below,0,0,2,0,4,,34,1024,5
126,mobilenet-saycam(S),different_shapes,0.62890625,0.48309749364852905,0.015096796676516533,above_below,0,0,2,0,4,30,34,1024,5
127,mobilenet-saycam(S),split_text,0.109375,0.3121091425418854,0.009753410704433918,above_below,0,0,2,0,4,30,34,1024,5
128,mobilenet-saycam(S),random_color,0.6103515625,0.48767051100730896,0.015239703468978405,above_below,0,0,2,0,4,30,34,1024,5
129,resnext-saycam(S),different_shapes,0.8369140625,0.3694440722465515,0.011545127257704735,above_below,0,0,2,0,4,30,34,1024,5
130,resnext-saycam(S),split_text,0.11328125,0.31693628430366516,0.009904258884489536,above_below,0,0,2,0,4,30,34,1024,5
131,resnext-saycam(S),random_color,0.8369140625,0.3694440722465515,0.011545127257704735,above_below,0,0,2,0,4,30,34,1024,5
