,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
121,resnext-imagenet,split_text,0.3447265625,0.4752790331840515,0.01485246978700161,above_below,0,0,1,1,135,34,1024,False,1.3
122,resnext-imagenet,random_color,0.3896484375,0.48767051100730896,0.015239703468978405,above_below,0,0,1,1,135,34,1024,False,1.3
123,resnext-random,different_shapes,0.44921875,0.49741458892822266,0.015544205904006958,above_below,0,0,1,1,135,34,1024,False,1.3
124,resnext-random,split_text,0.4091796875,0.4916824996471405,0.01536507811397314,above_below,0,0,1,1,135,34,1024,False,1.3
125,resnext-random,random_color,0.4169921875,0.4930615723133087,0.015408174134790897,above_below,0,0,1,1,135,34,1024,False,1.3
126,mobilenet-saycam(S),different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,1,1,150,34,1024,False,1.3
127,mobilenet-saycam(S),split_text,0.9755859375,0.15433086454868317,0.004822839517146349,above_below,0,0,1,1,150,34,1024,False,1.3
128,mobilenet-saycam(S),random_color,0.984375,0.12401959300041199,0.0038756122812628746,above_below,0,0,1,1,150,34,1024,False,1.3
129,mobilenet-imagenet,different_shapes,0.857421875,0.3496420979499817,0.010926315560936928,above_below,0,0,1,1,150,34,1024,False,1.3
130,mobilenet-imagenet,split_text,0.8125,0.3903123736381531,0.012197261676192284,above_below,0,0,1,1,150,34,1024,False,1.3
131,mobilenet-imagenet,random_color,0.689453125,0.46271753311157227,0.014459922909736633,above_below,0,0,1,1,150,34,1024,False,1.3
132,mobilenet-random,different_shapes,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,1,1,150,34,1024,False,1.3
133,mobilenet-random,split_text,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,1,1,150,34,1024,False,1.3
134,mobilenet-random,random_color,0.4814453125,0.4996556043624878,0.015614237636327744,above_below,0,0,1,1,150,34,1024,False,1.3
135,resnext-saycam(S),different_shapes,0.9599609375,0.19605085253715515,0.0061265891417860985,above_below,0,0,1,1,150,34,1024,False,1.3
136,resnext-saycam(S),split_text,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,0,0,1,1,150,34,1024,False,1.3
137,resnext-saycam(S),random_color,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,1,1,150,34,1024,False,1.3
138,resnext-imagenet,different_shapes,0.6552734375,0.4752790331840515,0.01485246978700161,above_below,0,0,1,1,150,34,1024,False,1.3
139,resnext-imagenet,split_text,0.5537109375,0.49710676074028015,0.015534586273133755,above_below,0,0,1,1,150,34,1024,False,1.3
140,resnext-imagenet,random_color,0.546875,0.4977978765964508,0.015556183643639088,above_below,0,0,1,1,150,34,1024,False,1.3
141,resnext-random,different_shapes,0.625,0.4841229319572449,0.015128841623663902,above_below,0,0,1,1,150,34,1024,False,1.3
142,resnext-random,split_text,0.6220703125,0.48486992716789246,0.01515218522399664,above_below,0,0,1,1,150,34,1024,False,1.3
143,resnext-random,random_color,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,1,1,150,34,1024,False,1.3
144,mobilenet-saycam(S),different_shapes,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,1,4,0,34,1024,False,1.3
145,mobilenet-saycam(S),split_text,0.9853515625,0.12014100700616837,0.0037544064689427614,above_below,0,0,1,4,0,34,1024,False,1.3
146,mobilenet-saycam(S),random_color,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,0,0,1,4,0,34,1024,False,1.3
147,mobilenet-imagenet,different_shapes,0.826171875,0.37896162271499634,0.011842550709843636,above_below,0,0,1,4,0,34,1024,False,1.3
148,mobilenet-imagenet,split_text,0.9228515625,0.2668268382549286,0.008338338695466518,above_below,0,0,1,4,0,34,1024,False,1.3
149,mobilenet-imagenet,random_color,0.7412109375,0.43796950578689575,0.013686547055840492,above_below,0,0,1,4,0,34,1024,False,1.3
150,mobilenet-random,different_shapes,0.49609375,0.4999847412109375,0.015624523162841797,above_below,0,0,1,4,0,34,1024,False,1.3
151,mobilenet-random,split_text,0.5166015625,0.49972429871559143,0.015616384334862232,above_below,0,0,1,4,0,34,1024,False,1.3
152,mobilenet-random,random_color,0.4951171875,0.49997615814208984,0.015624254941940308,above_below,0,0,1,4,0,34,1024,False,1.3
153,resnext-saycam(S),different_shapes,1.0,0.0,0.0,above_below,0,0,1,4,0,34,1024,False,1.3
154,resnext-saycam(S),split_text,0.9912109375,0.09333710372447968,0.00291678449138999,above_below,0,0,1,4,0,34,1024,False,1.3
155,resnext-saycam(S),random_color,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,0,0,1,4,0,34,1024,False,1.3
156,resnext-imagenet,different_shapes,0.845703125,0.36123308539390564,0.011288533918559551,above_below,0,0,1,4,0,34,1024,False,1.3
157,resnext-imagenet,split_text,0.923828125,0.26527291536331177,0.008289778605103493,above_below,0,0,1,4,0,34,1024,False,1.3
158,resnext-imagenet,random_color,0.841796875,0.3649313449859619,0.01140410453081131,above_below,0,0,1,4,0,34,1024,False,1.3
159,resnext-random,different_shapes,0.533203125,0.4988963305950165,0.015590510331094265,above_below,0,0,1,4,0,34,1024,False,1.3
160,resnext-random,split_text,0.53125,0.4990224838256836,0.015594452619552612,above_below,0,0,1,4,0,34,1024,False,1.3
161,resnext-random,random_color,0.5283203125,0.4991973042488098,0.015599915757775307,above_below,0,0,1,4,0,34,1024,False,1.3
162,mobilenet-saycam(S),different_shapes,0.98828125,0.10761701315641403,0.0033630316611379385,above_below,0,0,1,4,30,34,1024,False,1.3
163,mobilenet-saycam(S),split_text,0.994140625,0.07632196694612503,0.002385061467066407,above_below,0,0,1,4,30,34,1024,False,1.3
164,mobilenet-saycam(S),random_color,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,1,4,30,34,1024,False,1.3
165,mobilenet-imagenet,different_shapes,0.857421875,0.3496420979499817,0.010926315560936928,above_below,0,0,1,4,30,34,1024,False,1.3
