,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
115,resnext-DINO-S,split_text,0.8408203125,0.3658435642719269,0.011432611383497715,above_below,0,0,2,1,60,34,1024,False,1.2
116,resnext-DINO-S,random_color,0.88671875,0.31693628430366516,0.009904258884489536,above_below,0,0,2,1,60,34,1024,False,1.2
117,resnext-DINO-ImageNet,different_shapes,0.6015625,0.48957639932632446,0.01529926247894764,above_below,0,0,2,1,60,34,1024,False,1.2
118,resnext-DINO-ImageNet,split_text,0.5537109375,0.49710676074028015,0.015534586273133755,above_below,0,0,2,1,60,34,1024,False,1.2
119,resnext-DINO-ImageNet,random_color,0.4775390625,0.4994952380657196,0.015609226189553738,above_below,0,0,2,1,60,34,1024,False,1.2
120,resnext-DINO-S,different_shapes,0.8837890625,0.320477694272995,0.010014927946031094,above_below,0,0,2,1,90,34,1024,False,1.2
121,resnext-DINO-S,split_text,0.9228515625,0.2668268382549286,0.008338338695466518,above_below,0,0,2,1,90,34,1024,False,1.2
122,resnext-DINO-S,random_color,0.79296875,0.40517812967300415,0.01266181655228138,above_below,0,0,2,1,90,34,1024,False,1.2
123,resnext-DINO-ImageNet,different_shapes,0.3095703125,0.46231648325920105,0.014447390101850033,above_below,0,0,2,1,90,34,1024,False,1.2
124,resnext-DINO-ImageNet,split_text,0.630859375,0.482572078704834,0.015080377459526062,above_below,0,0,2,1,90,34,1024,False,1.2
125,resnext-DINO-ImageNet,random_color,0.1845703125,0.387948602437973,0.012123393826186657,above_below,0,0,2,1,90,34,1024,False,1.2
126,resnext-DINO-S,different_shapes,0.8388671875,0.36765339970588684,0.011489168740808964,above_below,0,0,2,1,120,34,1024,False,1.2
127,resnext-DINO-S,split_text,0.8115234375,0.3910922408103943,0.012221632525324821,above_below,0,0,2,1,120,34,1024,False,1.2
128,resnext-DINO-S,random_color,0.9345703125,0.24728251993656158,0.0077275787480175495,above_below,0,0,2,1,120,34,1024,False,1.2
129,resnext-DINO-ImageNet,different_shapes,0.388671875,0.487448513507843,0.015232766047120094,above_below,0,0,2,1,120,34,1024,False,1.2
130,resnext-DINO-ImageNet,split_text,0.6298828125,0.4828358590602875,0.015088620595633984,above_below,0,0,2,1,120,34,1024,False,1.2
131,resnext-DINO-ImageNet,random_color,0.416015625,0.492896169424057,0.015403005294501781,above_below,0,0,2,1,120,34,1024,False,1.2
132,resnext-DINO-S,different_shapes,0.8837890625,0.320477694272995,0.010014927946031094,above_below,0,0,2,1,135,34,1024,False,1.2
133,resnext-DINO-S,split_text,0.84375,0.36309218406677246,0.01134663075208664,above_below,0,0,2,1,135,34,1024,False,1.2
134,resnext-DINO-S,random_color,0.94921875,0.2195507138967514,0.006860959809273481,above_below,0,0,2,1,135,34,1024,False,1.2
135,resnext-DINO-ImageNet,different_shapes,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,2,1,135,34,1024,False,1.2
136,resnext-DINO-ImageNet,split_text,0.7060546875,0.4555671811103821,0.01423647440969944,above_below,0,0,2,1,135,34,1024,False,1.2
137,resnext-DINO-ImageNet,random_color,0.498046875,0.4999961853027344,0.01562488079071045,above_below,0,0,2,1,135,34,1024,False,1.2
138,resnext-DINO-S,different_shapes,0.9189453125,0.27291908860206604,0.008528721518814564,above_below,0,0,2,1,150,34,1024,False,1.2
139,resnext-DINO-S,split_text,0.9169921875,0.27589401602745056,0.00862168800085783,above_below,0,0,2,1,150,34,1024,False,1.2
140,resnext-DINO-S,random_color,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,2,1,150,34,1024,False,1.2
141,resnext-DINO-ImageNet,different_shapes,0.580078125,0.4935458302497864,0.015423307195305824,above_below,0,0,2,1,150,34,1024,False,1.2
142,resnext-DINO-ImageNet,split_text,0.630859375,0.482572078704834,0.015080377459526062,above_below,0,0,2,1,150,34,1024,False,1.2
143,resnext-DINO-ImageNet,random_color,0.6064453125,0.4885380268096924,0.015266813337802887,above_below,0,0,2,1,150,34,1024,False,1.2
144,resnext-DINO-S,different_shapes,0.9736328125,0.16022472083568573,0.005007022526115179,above_below,0,0,2,4,0,34,1024,False,1.2
145,resnext-DINO-S,split_text,0.958984375,0.19832634925842285,0.006197698414325714,above_below,0,0,2,4,0,34,1024,False,1.2
