,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
167,resnext-saycam(S)-h,random_color,0.6123046875,0.48722442984580994,0.01522576343268156,above_below,1,0,2,1,150,34,1024,True
168,resnext-saycam(S)-h,different_shapes,0.1240234375,0.329608291387558,0.010300259105861187,above_below,1,0,2,4,0,34,1024,True
169,resnext-saycam(S)-h,split_text,0.3974609375,0.48937278985977173,0.015292899683117867,above_below,1,0,2,4,0,34,1024,True
170,resnext-saycam(S)-h,random_color,0.1201171875,0.32509851455688477,0.010159328579902649,above_below,1,0,2,4,0,34,1024,True
171,resnext-saycam(S)-h,different_shapes,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,1,0,2,4,30,34,1024,True
172,resnext-saycam(S)-h,split_text,0.615234375,0.4865398705005646,0.015204370953142643,above_below,1,0,2,4,30,34,1024,True
173,resnext-saycam(S)-h,random_color,0.6279296875,0.4833570122718811,0.015104906633496284,above_below,1,0,2,4,30,34,1024,True
174,resnext-saycam(S)-h,different_shapes,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,1,0,2,4,45,34,1024,True
175,resnext-saycam(S)-h,split_text,0.7451171875,0.4357953369617462,0.01361860428005457,above_below,1,0,2,4,45,34,1024,True
176,resnext-saycam(S)-h,random_color,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,1,0,2,4,45,34,1024,True
177,resnext-saycam(S)-h,different_shapes,0.9794921875,0.141729474067688,0.00442904606461525,above_below,1,0,2,4,60,34,1024,True
178,resnext-saycam(S)-h,split_text,0.810546875,0.39186814427375793,0.012245879508554935,above_below,1,0,2,4,60,34,1024,True
179,resnext-saycam(S)-h,random_color,0.9609375,0.19374370574951172,0.006054490804672241,above_below,1,0,2,4,60,34,1024,True
180,resnext-saycam(S)-h,different_shapes,0.994140625,0.07632196694612503,0.002385061467066407,above_below,1,0,2,4,90,34,1024,True
181,resnext-saycam(S)-h,split_text,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,1,0,2,4,90,34,1024,True
182,resnext-saycam(S)-h,random_color,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,0,2,4,90,34,1024,True
183,resnext-saycam(S)-h,different_shapes,0.984375,0.12401959300041199,0.0038756122812628746,above_below,1,0,2,4,120,34,1024,True
184,resnext-saycam(S)-h,split_text,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,1,0,2,4,120,34,1024,True
185,resnext-saycam(S)-h,random_color,0.947265625,0.22350271046161652,0.006984459701925516,above_below,1,0,2,4,120,34,1024,True
186,resnext-saycam(S)-h,different_shapes,0.8681640625,0.3383123278617859,0.010572260245680809,above_below,1,0,2,4,135,34,1024,True
187,resnext-saycam(S)-h,split_text,0.740234375,0.4385059177875519,0.013703309930860996,above_below,1,0,2,4,135,34,1024,True
188,resnext-saycam(S)-h,random_color,0.8359375,0.370332270860672,0.011572883464396,above_below,1,0,2,4,135,34,1024,True
189,resnext-saycam(S)-h,different_shapes,0.4765625,0.4994503855705261,0.015607824549078941,above_below,1,0,2,4,150,34,1024,True
190,resnext-saycam(S)-h,split_text,0.62890625,0.48309749364852905,0.015096796676516533,above_below,1,0,2,4,150,34,1024,True
191,resnext-saycam(S)-h,random_color,0.5400390625,0.49839428067207336,0.015574821271002293,above_below,1,0,2,4,150,34,1024,True
192,resnext-saycam(S)-h,different_shapes,0.150390625,0.3574538826942444,0.011170433834195137,above_below,1,1,1,1,0,34,1024,True
193,resnext-saycam(S)-h,split_text,0.3935546875,0.4885380268096924,0.015266813337802887,above_below,1,1,1,1,0,34,1024,True
194,resnext-saycam(S)-h,random_color,0.19140625,0.39340806007385254,0.012294001877307892,above_below,1,1,1,1,0,34,1024,True
