,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
192,resnext-saycam(S)-s,different_shapes,0.9951171875,0.06970632076263428,0.002178322523832321,above_below,1,1,1,1,0,34,1024,0
193,resnext-saycam(S)-s,split_text,0.9921875,0.08804240077733994,0.002751325024291873,above_below,1,1,1,1,0,34,1024,0
194,resnext-saycam(S)-s,random_color,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,1,1,1,1,0,34,1024,0
195,resnext-saycam(S)-s,different_shapes,0.98046875,0.13838273286819458,0.004324460402131081,above_below,1,1,1,1,30,34,1024,0
196,resnext-saycam(S)-s,split_text,0.953125,0.21137107908725739,0.006605346221476793,above_below,1,1,1,1,30,34,1024,0
197,resnext-saycam(S)-s,random_color,0.9560546875,0.20497345924377441,0.0064054206013679504,above_below,1,1,1,1,30,34,1024,0
198,resnext-saycam(S)-s,different_shapes,0.9267578125,0.2605336308479309,0.008141675963997841,above_below,1,1,1,1,45,34,1024,0
199,resnext-saycam(S)-s,split_text,0.9619140625,0.19140376150608063,0.00598136754706502,above_below,1,1,1,1,45,34,1024,0
200,resnext-saycam(S)-s,random_color,0.8876953125,0.3157409429550171,0.009866904467344284,above_below,1,1,1,1,45,34,1024,0
201,resnext-saycam(S)-s,different_shapes,0.814453125,0.38874056935310364,0.012148142792284489,above_below,1,1,1,1,60,34,1024,0
202,resnext-saycam(S)-s,split_text,0.955078125,0.20713256299495697,0.006472892593592405,above_below,1,1,1,1,60,34,1024,0
203,resnext-saycam(S)-s,random_color,0.84375,0.36309218406677246,0.01134663075208664,above_below,1,1,1,1,60,34,1024,0
204,resnext-saycam(S)-s,different_shapes,0.6865234375,0.46390625834465027,0.014497070573270321,above_below,1,1,1,1,90,34,1024,0
205,resnext-saycam(S)-s,split_text,0.7802734375,0.4140613377094269,0.01293941680341959,above_below,1,1,1,1,90,34,1024,0
206,resnext-saycam(S)-s,random_color,0.6787109375,0.4669715166091919,0.014592859894037247,above_below,1,1,1,1,90,34,1024,0
207,resnext-saycam(S)-s,different_shapes,0.7724609375,0.4192434251308441,0.013101357035338879,above_below,1,1,1,1,120,34,1024,0
208,resnext-saycam(S)-s,split_text,0.8671875,0.3393719792366028,0.010605374351143837,above_below,1,1,1,1,120,34,1024,0
