original_index,configuration_index,example_index,scene_type,reference_object,target_object,target_pixel_count,reference_pixel_count,target_count_diff,target_count_ratio,reference_count_diff,reference_count_ratio
9491,59,1907,High Containment,ShortBoxNoFlaps,Pineapple,4863,29067,2079,1.7467672413793103,4460,1.1812492380217012
9492,59,1908,High Containment,ShortBoxNoFlaps,PingPong,6466,26990,4787,3.8511018463371056,2811,1.1162579097564003
9493,59,1909,High Containment,ShortBoxNoFlaps,Robot,4087,29441,1929,1.8938832252085265,5039,1.2064994672567821
9494,59,1910,High Containment,ShortBoxNoFlaps,RubberDuck,4134,29322,2934,3.445,4623,1.187173569780153
9495,59,1911,High Containment,ShortBoxNoFlaps,Teddy,9036,25859,3661,1.6811162790697673,2172,1.091695866931228
9496,59,1912,High Containment,WoodenBasket,BeachBall,13852,25196,7670,2.2406988029763832,3013,1.1358247306495965
9497,59,1913,High Containment,WoodenBasket,Knight,8148,30945,3368,1.7046025104602511,6804,1.281844165527526
9498,59,1914,High Containment,WoodenBasket,Lego,11555,27331,7649,2.958269329237071,4354,1.1894938416677547
9499,59,1915,High Containment,WoodenBasket,Pineapple,8131,30919,4226,2.082202304737516,6308,1.2563081548900898
9500,59,1916,High Containment,WoodenBasket,PingPong,9375,29550,5667,2.52831715210356,6256,1.268567012964712
9501,59,1917,High Containment,WoodenBasket,Robot,6026,32920,2817,1.877843564973512,8436,1.3445515438653814
9502,59,1918,High Containment,WoodenBasket,RubberDuck,9615,29250,7117,3.8490792634107285,4756,1.1941700008165266
9503,59,1919,High Containment,WoodenBasket,Teddy,14021,25055,7348,2.101153903791398,1537,1.065354196785441
9504,59,1888,Behind,Basket,BeachBall,6362,35144,-281,0.9576998344121632,14857,1.7323409079706216
9505,59,1889,Behind,Basket,Knight,3645,35144,-1239,0.7463144963144963,12670,1.5637625700809825
9506,59,1890,Behind,Basket,Lego,3711,35144,-756,0.8307588985896575,14607,1.7112528606904611
9507,59,1891,Behind,Basket,Pineapple,3115,35144,-945,0.7672413793103449,12332,1.5405926705242854
9508,59,1892,Behind,Basket,PingPong,4117,35144,-250,0.9427524616441493,14155,1.6744008766496736
9509,59,1893,Behind,Basket,Robot,2156,35144,-1111,0.6599326599326599,12399,1.5451307979775775
9510,59,1894,Behind,Basket,RubberDuck,2239,35144,-414,0.843950245005654,12456,1.5490126939351199
9511,59,1895,Behind,Basket,Teddy,6280,35144,-622,0.9098811938568531,13276,1.6070971282238888
9512,59,1896,Behind,CardboardBoxNoFlaps,BeachBall,7636,46082,3823,2.00262260687123,12903,1.3888905633081166
9513,59,1897,Behind,CardboardBoxNoFlaps,Knight,4241,46082,633,1.1754434589800444,12055,1.3542774855261999
9514,59,1898,Behind,CardboardBoxNoFlaps,Lego,5102,46082,3748,3.7680945347119645,12001,1.3521316862768111
9515,59,1899,Behind,CardboardBoxNoFlaps,Pineapple,3980,46082,1197,1.4301113905856988,11736,1.3416991789436907
9516,59,1900,Behind,CardboardBoxNoFlaps,PingPong,5318,46082,3640,3.169249106078665,12164,1.3586296361813786
9517,59,1901,Behind,CardboardBoxNoFlaps,Robot,2694,46082,536,1.2483781278962003,11942,1.3497949619214997
9518,59,1902,Behind,CardboardBoxNoFlaps,RubberDuck,3519,46082,2321,2.9373956594323873,11643,1.3380760184674352
9519,59,1903,Behind,CardboardBoxNoFlaps,Teddy,7535,46082,2161,1.4021213248976554,12656,1.37862741578412
9520,59,1904,Behind,ShortBoxNoFlaps,BeachBall,7636,33456,3822,2.00209753539591,10016,1.4273037542662117
9521,59,1905,Behind,ShortBoxNoFlaps,Knight,4241,33456,632,1.175117761152674,9168,1.3774703557312253
9522,59,1906,Behind,ShortBoxNoFlaps,Lego,5102,33456,3747,3.7653136531365314,9114,1.3744145920631008
9523,59,1907,Behind,ShortBoxNoFlaps,Pineapple,3980,33456,1196,1.4295977011494252,8849,1.359613118218393
9524,59,1908,Behind,ShortBoxNoFlaps,PingPong,5318,33456,3639,3.1673615247170934,9277,1.3836800529385003
9525,59,1909,Behind,ShortBoxNoFlaps,Robot,2694,33456,536,1.2483781278962003,9054,1.3710351610523728
9526,59,1910,Behind,ShortBoxNoFlaps,RubberDuck,3519,33456,2319,2.9325,8757,1.354548767156565
9527,59,1911,Behind,ShortBoxNoFlaps,Teddy,7535,33456,2160,1.4018604651162792,9769,1.4124203149406849
9528,59,1912,Behind,WoodenBasket,BeachBall,5721,38730,-461,0.9254286638628275,16547,1.7459315692196726
9529,59,1913,Behind,WoodenBasket,Knight,3505,38730,-1275,0.7332635983263598,14589,1.6043245930160308
9530,59,1914,Behind,WoodenBasket,Lego,2947,38730,-959,0.7544802867383512,15753,1.6855986421203812
9531,59,1915,Behind,WoodenBasket,Pineapple,2883,38730,-1022,0.7382842509603073,14119,1.57368656291902
9532,59,1916,Behind,WoodenBasket,PingPong,3169,38730,-539,0.854638619201726,15436,1.6626599124238002
9533,59,1917,Behind,WoodenBasket,Robot,1950,38701,-1259,0.6076659395450296,14217,1.580664924032021
9534,59,1918,Behind,WoodenBasket,RubberDuck,2046,38730,-452,0.8190552441953562,14236,1.5812035600555239
9535,59,1919,Behind,WoodenBasket,Teddy,5829,38730,-844,0.8735201558519406,15212,1.6468237094991072
9536,59,1888,Far Behind,Basket,BeachBall,4012,35144,-2631,0.6039440012042752,14857,1.7323409079706216
9537,59,1889,Far Behind,Basket,Knight,3070,35144,-1814,0.6285831285831286,12670,1.5637625700809825
9538,59,1890,Far Behind,Basket,Lego,3431,35144,-1036,0.7680770091784195,14607,1.7112528606904611
9539,59,1891,Far Behind,Basket,Pineapple,3004,35144,-1056,0.7399014778325124,12332,1.5405926705242854
9540,59,1892,Far Behind,Basket,PingPong,3045,35144,-1322,0.6972750171742615,14155,1.6744008766496736
9541,59,1893,Far Behind,Basket,Robot,2940,35144,-327,0.8999081726354453,12399,1.5451307979775775
9542,59,1894,Far Behind,Basket,RubberDuck,3675,35144,1022,1.3852242744063326,12456,1.5490126939351199
9543,59,1895,Far Behind,Basket,Teddy,4430,35144,-2472,0.6418429440741814,13276,1.6070971282238888
9544,59,1896,Far Behind,CardboardBoxNoFlaps,BeachBall,4012,46082,199,1.052189876737477,12903,1.3888905633081166
9545,59,1897,Far Behind,CardboardBoxNoFlaps,Knight,3070,46082,-538,0.8508869179600886,12055,1.3542774855261999
9546,59,1898,Far Behind,CardboardBoxNoFlaps,Lego,3431,46082,2077,2.53397341211226,12001,1.3521316862768111
9547,59,1899,Far Behind,CardboardBoxNoFlaps,Pineapple,3004,46082,221,1.079410707869206,11736,1.3416991789436907
9548,59,1900,Far Behind,CardboardBoxNoFlaps,PingPong,3045,46082,1367,1.8146603098927294,12164,1.3586296361813786
9549,59,1901,Far Behind,CardboardBoxNoFlaps,Robot,2940,46082,782,1.3623725671918443,11942,1.3497949619214997
9550,59,1902,Far Behind,CardboardBoxNoFlaps,RubberDuck,3675,46082,2477,3.0676126878130217,11643,1.3380760184674352
9551,59,1903,Far Behind,CardboardBoxNoFlaps,Teddy,4430,46082,-944,0.8243394119836248,12656,1.37862741578412
9552,59,1904,Far Behind,ShortBoxNoFlaps,BeachBall,4012,33456,198,1.0519140010487678,10016,1.4273037542662117
9553,59,1905,Far Behind,ShortBoxNoFlaps,Knight,3070,33456,-539,0.8506511499030203,9168,1.3774703557312253
9554,59,1906,Far Behind,ShortBoxNoFlaps,Lego,3431,33456,2076,2.5321033210332105,9114,1.3744145920631008
9555,59,1907,Far Behind,ShortBoxNoFlaps,Pineapple,3004,33456,220,1.0790229885057472,8849,1.359613118218393
9556,59,1908,Far Behind,ShortBoxNoFlaps,PingPong,3045,33456,1366,1.813579511614056,9277,1.3836800529385003
9557,59,1909,Far Behind,ShortBoxNoFlaps,Robot,2940,33456,782,1.3623725671918443,9054,1.3710351610523728
9558,59,1910,Far Behind,ShortBoxNoFlaps,RubberDuck,3675,33456,2475,3.0625,8757,1.354548767156565
9559,59,1911,Far Behind,ShortBoxNoFlaps,Teddy,4430,33456,-945,0.8241860465116279,9769,1.4124203149406849
9560,59,1912,Far Behind,WoodenBasket,BeachBall,4012,38730,-2170,0.6489809123261081,16547,1.7459315692196726
9561,59,1913,Far Behind,WoodenBasket,Knight,3070,38730,-1710,0.6422594142259415,14589,1.6043245930160308
9562,59,1914,Far Behind,WoodenBasket,Lego,3431,38730,-475,0.8783922171018945,15753,1.6855986421203812
9563,59,1915,Far Behind,WoodenBasket,Pineapple,3004,38730,-901,0.7692701664532651,14119,1.57368656291902
9564,59,1916,Far Behind,WoodenBasket,PingPong,3045,38730,-663,0.8211974110032363,15436,1.6626599124238002
9565,59,1917,Far Behind,WoodenBasket,Robot,2940,38730,-269,0.9161732626986601,14246,1.5818493710178076
9566,59,1918,Far Behind,WoodenBasket,RubberDuck,3675,38730,1177,1.4711769415532425,14236,1.5812035600555239
9567,59,1919,Far Behind,WoodenBasket,Teddy,4430,38730,-2243,0.663869324142065,15212,1.6468237094991072
9568,59,1888,Support,Basket,BeachBall,18218,32243,11575,2.7424356465452355,11956,1.5893429289692906
9569,59,1889,Support,Basket,Knight,11970,32753,7086,2.4508599508599507,10279,1.4573729643143187
9570,59,1890,Support,Basket,Lego,14425,33798,9958,3.229236624132527,13261,1.645712616253591
9571,59,1891,Support,Basket,Pineapple,11682,32974,7622,2.8773399014778325,10162,1.445467297913379
9572,59,1892,Support,Basket,PingPong,11441,35780,7074,2.6198763453171514,14791,1.704702463195007
9573,59,1893,Support,Basket,Robot,8177,34513,4910,2.50290786654423,11768,1.517388437019125
9574,59,1894,Support,Basket,RubberDuck,14656,30482,12003,5.524312099509989,7794,1.3435296191819464
9575,59,1895,Support,Basket,Teddy,20095,30569,13193,2.911474934801507,8701,1.397887323943662
9576,59,1896,Support,CardboardBoxNoFlaps,BeachBall,18217,39307,14404,4.7776029373196955,6128,1.1846951384912143
9577,59,1897,Support,CardboardBoxNoFlaps,Knight,11124,41823,7516,3.0831485587583147,7796,1.2291121756252388
9578,59,1898,Support,CardboardBoxNoFlaps,Lego,14425,40267,13071,10.653618906942393,6186,1.1815087585458173
9579,59,1899,Support,CardboardBoxNoFlaps,Pineapple,11470,41112,8687,4.121451670858786,6766,1.1969952832935422
9580,59,1900,Support,CardboardBoxNoFlaps,PingPong,11441,43404,9763,6.81823599523242,9486,1.2796745091102069
9581,59,1901,Support,CardboardBoxNoFlaps,Robot,7425,43569,5267,3.4406858202038926,9429,1.2761862917398945
9582,59,1902,Support,CardboardBoxNoFlaps,RubberDuck,14314,37446,13116,11.948247078464107,3007,1.0873138012137402
9583,59,1903,Support,CardboardBoxNoFlaps,Teddy,19539,37757,14165,3.6358392259024934,4331,1.129569795967211
9584,59,1904,Support,ShortBoxNoFlaps,BeachBall,18217,26858,14403,4.776350288411117,3418,1.1458191126279864
9585,59,1905,Support,ShortBoxNoFlaps,Knight,11124,29374,7515,3.082294264339152,5086,1.2094038208168643
9586,59,1906,Support,ShortBoxNoFlaps,Lego,14425,27818,13070,10.645756457564575,3476,1.1427984553446717
9587,59,1907,Support,ShortBoxNoFlaps,Pineapple,11470,28663,8686,4.119971264367816,4056,1.164831145608973
9588,59,1908,Support,ShortBoxNoFlaps,PingPong,11441,30955,9762,6.814175104228708,6776,1.28024318623599
9589,59,1909,Support,ShortBoxNoFlaps,Robot,7425,31120,5267,3.4406858202038926,6718,1.275305302844029
9590,59,1910,Support,ShortBoxNoFlaps,RubberDuck,14311,25000,13111,11.925833333333333,301,1.0121867282076198
9591,59,1911,Support,ShortBoxNoFlaps,Teddy,19523,25324,14148,3.632186046511628,1637,1.0691096381981677
9592,59,1912,Support,WoodenBasket,BeachBall,18218,36018,12036,2.946942736978324,13835,1.623675787765406
9593,59,1913,Support,WoodenBasket,Knight,11300,37660,6520,2.3640167364016738,13519,1.56000165693219
9594,59,1914,Support,WoodenBasket,Lego,14425,37435,10519,3.693036354326677,14458,1.6292379335857596
9595,59,1915,Support,WoodenBasket,Pineapple,11590,37118,7685,2.967989756722151,12507,1.508187395879891
9596,59,1916,Support,WoodenBasket,PingPong,11441,39830,7733,3.085490830636462,16536,1.7098823731432986
9597,59,1917,Support,WoodenBasket,Robot,7576,39429,4367,2.360860081022125,14945,1.6103986276752165
9598,59,1918,Support,WoodenBasket,RubberDuck,14515,34307,12017,5.810648518815052,9813,1.4006287254021392
9599,59,1919,Support,WoodenBasket,Teddy,19807,34459,13134,2.9682301813277387,10941,1.4652181307934349
9600,60,1920,Containment,Basket,BeachBall,11907,31521,0,1.0,0,1.0
9601,60,1921,Containment,Basket,Knight,8385,35894,0,1.0,0,1.0
9602,60,1922,Containment,Basket,Lego,8611,32319,0,1.0,0,1.0
9603,60,1923,Containment,Basket,Pineapple,7397,36350,0,1.0,0,1.0
9604,60,1924,Containment,Basket,PingPong,8776,32370,0,1.0,0,1.0
9605,60,1925,Containment,Basket,Robot,5791,36506,0,1.0,0,1.0
9606,60,1926,Containment,Basket,RubberDuck,4452,36826,0,1.0,0,1.0
9607,60,1927,Containment,Basket,Teddy,11837,34471,0,1.0,0,1.0
9608,60,1928,Containment,CardboardBoxNoFlaps,BeachBall,6706,53142,0,1.0,0,1.0
9609,60,1929,Containment,CardboardBoxNoFlaps,Knight,6009,54825,0,1.0,0,1.0
9610,60,1930,Containment,CardboardBoxNoFlaps,Lego,2922,54783,0,1.0,0,1.0
9611,60,1931,Containment,CardboardBoxNoFlaps,Pineapple,4879,55429,0,1.0,0,1.0
9612,60,1932,Containment,CardboardBoxNoFlaps,PingPong,3250,54557,0,1.0,0,1.0
9613,60,1933,Containment,CardboardBoxNoFlaps,Robot,3768,55235,0,1.0,0,1.0
9614,60,1934,Containment,CardboardBoxNoFlaps,RubberDuck,2218,55682,0,1.0,0,1.0
9615,60,1935,Containment,CardboardBoxNoFlaps,Teddy,8812,53858,0,1.0,0,1.0
9616,60,1936,Containment,ShortBoxNoFlaps,BeachBall,6706,37587,0,1.0,0,1.0
9617,60,1937,Containment,ShortBoxNoFlaps,Knight,6009,39270,0,1.0,0,1.0
9618,60,1938,Containment,ShortBoxNoFlaps,Lego,2922,39228,0,1.0,0,1.0
9619,60,1939,Containment,ShortBoxNoFlaps,Pineapple,4879,39874,0,1.0,0,1.0
9620,60,1940,Containment,ShortBoxNoFlaps,PingPong,3251,39001,0,1.0,0,1.0
9621,60,1941,Containment,ShortBoxNoFlaps,Robot,3768,39680,0,1.0,0,1.0
9622,60,1942,Containment,ShortBoxNoFlaps,RubberDuck,2218,40127,0,1.0,0,1.0
9623,60,1943,Containment,ShortBoxNoFlaps,Teddy,8812,38303,0,1.0,0,1.0
9624,60,1944,Containment,WoodenBasket,BeachBall,11167,34762,0,1.0,0,1.0
9625,60,1945,Containment,WoodenBasket,Knight,8263,38687,0,1.0,0,1.0
9626,60,1946,Containment,WoodenBasket,Lego,7719,36339,0,1.0,0,1.0
